Feature ID	Taxon	Consensus
#q2:types	categorical	categorical
8015883fbe9c6545ac195eb74cfba634c3d3836b	Unassigned	0.0
80181a31236879526f1a24e9bef6e6a250616cfa	Unassigned	0.0
801cdac1cd300b35d2d630e58db8a757cb8c8095	Unassigned	0.0
80247f1b1421bf2368680d93d8ec9c914d8d24d2	Unassigned	0.0
8024d23d083abc39323bb839c57b83ebebb73bbc	Unassigned	0.0
8027b8f949b6b96c8a7bd186697168fb992e072f	Unassigned	0.0
8027bf71f6f79b0f2582c906724e3c2d3207b8f8	Unassigned	0.0
8029dd3cff852dd679d06c96ae49e7c63b4d1cc3	Unassigned	0.0
802abcd1d33229116a9c647b6b4694f3eed1182e	Unassigned	0.0
8031dc30d59eb279d9cb7322e8d803e826a8be51	Unassigned	0.0
8039b582b38f593790d3bacb59e5534665b0f4d7	Unassigned	0.0
803e0095aae25ceb457a1a4b137e830965cb013e	Unassigned	0.0
804044ba3191e9fedd6e53eec3d19b24aedf57d5	Unassigned	0.0
8041269ac7c25aa3cb7c45049fcdcc0cbd7adb64	Unassigned	0.0
80442798306871fcbf77d48398ac27f9398d7e17	Unassigned	0.0
80490c9e22d00f6bd187280757070f4aaba7810f	Unassigned	0.0
80535ba6c88065c0c06681458e40b66c2a58b67c	Unassigned	0.0
8056f9fe4a6ced84983b78eb296351df9ee3ed75	Unassigned	0.0
805833ae86020b1812223dae0b4602cf90078d40	Unassigned	0.0
805c251e40ac89a7d1246f4347027622df1197c4	Unassigned	0.0
805c859cf5d6e3315c0ebf838445d4f444d805ec	Unassigned	0.0
80613c4494c3885c3bb35a77339f803b23280c83	Unassigned	0.0
8061d4956b17067317e3defdd5be646c3caef199	Unassigned	0.0
80637097bc608124ff579a263415dfc53c578d54	Unassigned	0.0
80671a6a7f5f11807fe381355143af058b3135d9	Unassigned	0.0
8068d92669cbdb3393eb6c2c6ef3eb0f1325bf33	Unassigned	0.0
806c8a1f4c49cf4c068a863a027f2111ac6ae0ec	Unassigned	0.0
806c8be7ae7b00e189a0d0c747c332bfcfa9eead	Unassigned	0.0
80739ae191bc27045a293af2280786cf131b8f76	Unassigned	0.0
807f5dddb46a4155c0b13512df22fdcb24cb6479	Unassigned	0.0
80842bc4d026975a4db38913a3c91f256ba352fc	Unassigned	0.0
808493a9e2d67dea85f59fdcddd4af275c882b29	Unassigned	0.0
808c6ea903c0cd72c4ee4cceb3413f1e6fae4178	Unassigned	0.0
809437d43c47edcf06e9bd215f3fac4743c7f8cf	Unassigned	0.0
809468070e5ee80d6bc4c6e7c1cd1dbdb7d7d4ac	Unassigned	0.0
8095d8029e5bc6f8487e800a0a4fa58e64c91b5d	Unassigned	0.0
809fdc1dccb957cfd914fe420220dd9eaf438c4d	Unassigned	0.0
80a15889fd45c04a99c3f3b0ae8652948bb472b0	Unassigned	0.0
80a1e7b92d6e24b22239645db55c808a21bd9818	Unassigned	0.0
80a2512f02a2cb11cfbe2e4b300a71e1ad305a4a	Unassigned	0.0
80a344df8ceb6f417695ca225ea0b60b8f952b7b	Unassigned	0.0
80ab9a2ea768abead4572b52b7c50473a65449a9	Unassigned	0.0
80ad00f5a293b3e9aff38adea8d6c1dac32da047	Unassigned	0.0
80ad16e46a36ad3e664cb8759ff673a790bf50ff	Unassigned	0.0
80b003debd427f288875255d283e6027097d94af	Unassigned	0.0
80b88ebe822f7f2d34c5e9863dfd21fc7026216d	Unassigned	0.0
80bcd63e8edfb1cbbb8e529cac58d0c15db95ced	Unassigned	0.0
80bde74704c7fef589ef9cb2ae6303f23bcb2157	Unassigned	0.0
80c96e419dbd51e7fc963371db692ae786e02fa9	Unassigned	0.0
80d63954c330f9e906e0ef00162c37e994b532ed	Unassigned	0.0
80d6d6546826205c44687b7ba924cf6ccb94cc87	Unassigned	0.0
80e25bef26414eac8e1a0be5144ffdef6cc2b6fc	Unassigned	0.0
80e90376b39afb6e77211d21286618d24b56b2a7	Unassigned	0.0
80eb80563761b2a9f35723336207809a13bf5357	Unassigned	0.0
80f37589d8914224054bfa1b2c36bebe4d60f31d	Unassigned	0.0
80f4bc6c00985999bb8d782c999d5aeb04fe9853	Unassigned	0.0
80f94b293bd3319467df137cacc18b9a9b890fae	Unassigned	0.0
80fb8b13c2eddffbc289b6280215e6157b72466b	Unassigned	0.0
80fce79205cf83efdd35a19bbddf169e9174781e	Unassigned	0.0
810d91eacd77c80b765aac3521c638bf6d2fc3f4	Unassigned	0.0
810da4434222b0f1b64db6f18f6db220f8b57437	Unassigned	0.0
810db2bfbf4af6a50d1a7a8ce4f2db85a5ee5ac3	Unassigned	0.0
810e77c3b48b63c296392110c4aecc99c2789745	Unassigned	0.0
810e95475fafc60902fa68103e097f6b5dc4cbdd	Unassigned	0.0
8113e56f73cbada14cdbdba1ab17e1c1b5f845ee	Unassigned	0.0
81199df7e9a8a8bdd553e290481bc7a12af98e43	Unassigned	0.0
811c88fee91caec25cf72c2a5de1a9c340ef0d12	Unassigned	0.0
811db63f3b9990b75ce415bb9732330fbd1b4e7b	Unassigned	0.0
812052784882393346fb0ab31d5f1f00f96e511b	Unassigned	0.0
812a0e07f9cfd496b8161b603b6754c89bfce67b	Unassigned	0.0
813773535c7f073deec7517f2a0cbb16b0d3ec00	Unassigned	0.0
8137edf5455c65f7c2d9fd1dfbe6850af69c5265	Unassigned	0.0
813aabce840a9ba5d91f7a3d664fba673fa0b83d	Unassigned	0.0
813bab190b97c26e164d2a7d5ed5081f6659c3db	Unassigned	0.0
813e1dfc8b80aab9d3918801c567986329466484	Unassigned	0.0
813e9cf554e90811111e40b589f7ad45aede5325	Unassigned	0.0
8140a24fcc979a0df369903089e8463b642c926d	Unassigned	0.0
81419e543b7dcf177d60cb13e13745dd1b627e85	Unassigned	0.0
8143f552028faca154aa0c2192f3b4b39b26f025	Unassigned	0.0
814730b58dd0671ed47074fe99e8621a301fd329	Unassigned	0.0
8148dc8ee7604cb900443cfaff6659148d8c078e	Unassigned	0.0
81507c0759ba11b5b7cc9360405db6d81043dd1d	Unassigned	0.0
8154c2bb51d25571029b8fe4aa16809fbb016d27	Unassigned	0.0
8155f2b1e1235beeb65d63e8abb6d8e7bd8c3a36	Unassigned	0.0
815650b1eedb37efd43cdb204606b803a17de5c9	Unassigned	0.0
8158ac05660cfd2c4d02732ec69d0ea72568fbc9	Unassigned	0.0
8164455d27b4cfc4a3d7d8dd629897a1524e7319	Unassigned	0.0
8164db152b747534de0894483526be05bab53c1d	Unassigned	0.0
8165d0d164b15be327cf3d5f1aed851300522840	Unassigned	0.0
816674c6a20f3e47993bcafb69f662022c0f227a	Unassigned	0.0
8168491c8f7a2e6e818aeed4c5c1fb0942692975	Unassigned	0.0
816b68fc9e586bc18a1f1946301f05ec5b4db097	Unassigned	0.0
816bb29fc9b368f89f18b22b8283ea1295d5f577	Unassigned	0.0
817710131e35a94d40d2cfe7463c0cee89244611	Unassigned	0.0
817ab30eee379c97a4878f56fb37dc12065cee45	Unassigned	0.0
817bef3b75f122a73685d5a580b51753afe6efb9	Unassigned	0.0
81858380bfeb3067f943a4e3e422649fd192e30a	Unassigned	0.0
81877e366fdda38ac2238ed156c8631fb73fa2cb	Unassigned	0.0
81879973e0da4f68be31be77083c0be9d719edef	Unassigned	0.0
818a136d83c3ecce8a5d05d225147d788f239899	Unassigned	0.0
819467e1b6382c0fda5d2278c5d75141487048a8	Unassigned	0.0
819a357dea1f0365d4c0a2ba9a4d507a51007fe2	Unassigned	0.0
819c2ec34b3568cc20e1f163c15a22afd54c4b7b	Unassigned	0.0
819d0a091ef50a0fa5ee5cb19bfa4015500d1e27	Unassigned	0.0
819f7db9d858fe48df012e0631f2fd10a2af0c4c	Unassigned	0.0
819fb8b82dee13465292fbda3bf63740903e542f	Unassigned	0.0
81a2a5a4928f10e67cc61e44c9bc9f9026702b72	Unassigned	0.0
81aea4298d3520958e69f734081b6a587742b579	Unassigned	0.0
81b18b536aa022df22529689780ddb218facffcf	Unassigned	0.0
81b607a6d9d2bd65dc41cb2a16005d3a1e9e0b20	Unassigned	0.0
81b74948c9eaa5e4c651698d166fe7c36ab0390d	Unassigned	0.0
81b815b7e54b2ac9d1e6fe1302d66fe9dc526f58	Unassigned	0.0
81c11d29625a60a79d4380ed8b9617e61c3414e4	Unassigned	0.0
81c493104531a3452ae8bf70a5ab06750cf1ecb3	Unassigned	0.0
81c651428545bacf3c797c2888d1ec8390bf3bd5	Unassigned	0.0
81c9a80d2dd21972a56f51e9da4c27bb20160c4f	Unassigned	0.0
81d051a97496a871756f0358985946460dc6bf81	Unassigned	0.0
81d0f60adda9c1d64e58ae47ba1a090dbb2daf26	Unassigned	0.0
81d11116f0444bb7c0209d09e2fbc327d8954f1e	Unassigned	0.0
81d5cd4a8d02f3c2b1c6f65f181bc4ef27f45f58	Unassigned	0.0
81d79819a53674645bccde786e8f82d806363e8a	Unassigned	0.0
81d7b3f38eede1c368ae68d9e0ca15f3297db0a7	Unassigned	0.0
81d8b5d818c84fb4cef3f0cf36b0414e1c253765	Unassigned	0.0
81daab91a7e918e70527ac0996d77d24c5afca8a	Unassigned	0.0
81dd0f2bfddedafae8888184ab3d017a12eec641	Unassigned	0.0
81dfe87518af496a2325f646b3f8891255ea1aed	Unassigned	0.0
81e672bddc1792972f2bb563ca6a6b3bd2716c45	Unassigned	0.0
81e9a6f2d3d6ab48c29222fad24c09e6f1588f25	Unassigned	0.0
81eddc10e5798ae7255984d3bfba8ca3621e48e9	Unassigned	0.0
81ef3eec8af19a8e491ebd24db99bd45fbe47abe	Unassigned	0.0
81f01e821c0dbb948d5d96cbd8c590020413a138	Unassigned	0.0
81f991177910942fbd2333133dc41ed6dabb2b92	Unassigned	0.0
81fa4ca3d0d2e908dfcfa300e68f971410c3637c	Unassigned	0.0
81fb06e1cde8a2c3665a88c4cc8fef3c681da575	Unassigned	0.0
81fc7b0b61a077e7b7a0f16eca4518c5286bdd4e	Unassigned	0.0
82001ce64ab2691cda4274d2697658fe3ba1f08c	Unassigned	0.0
8205ac4d569b6fc923d7f56b711c4089f8823dc4	Unassigned	0.0
8206ac433083bc892bd6f32374f3f12ae551a1dd	Unassigned	0.0
820b746e9de7fb79b6a653371bb18cc522dcfa22	Unassigned	0.0
820ea37a1233d42429aa5954097440bb9bf29b09	Unassigned	0.0
820ee8f5051ca9f7a52a97d303c1c943b66bf439	Unassigned	0.0
8212530d90b9e393105936ac4621385e3550d861	Unassigned	0.0
821823e5f29c69521b852427b260469ff08e82fc	Unassigned	0.0
8219408afae06916467d5415dd349df4d72c3682	Unassigned	0.0
821dfd2f4c9ae67eb54b2812e11de732e5c47be5	Unassigned	0.0
821fa8f953096f6caa90eb64e3e6463a6cfe17d6	Unassigned	0.0
8229dada594afbf729f591541e867cf41f7ee108	Unassigned	0.0
822cd9d0fa63fad16cc66c2a704678d33d074774	Unassigned	0.0
82301b41ee147477e7068189618bbd40e2fddd68	Unassigned	0.0
82320744f2b9f8120b02acc6315ee46c6e2a6b0c	Unassigned	0.0
82353fe1e9bb3d0e95db6f96f0555fdd0bbfae9d	Unassigned	0.0
823a346d5501ecaf01dfad8f599776e25c29e835	Unassigned	0.0
823c91c39b08402a7b181fbfe276044696379f73	Unassigned	0.0
823d90b61d10b786e84adebe4d8180d93dbe90ff	Unassigned	0.0
824224fb709498499bf30276b21499d2f1dae244	Unassigned	0.0
8245731560fda9889c85adc13cf1a0ea2f913a0d	Unassigned	0.0
824dc8231fbaa4f75084f00a72040d7b5517b25b	Unassigned	0.0
82556c3e5f1c2416fdbf38d5c9142f204ab8468c	Unassigned	0.0
8256d89d2e0a5183b356d94d7ffd894c8a790435	Unassigned	0.0
825721e6ed15cb52b9b12e1db472204d0f4f4459	Unassigned	0.0
825816f9bdc023381b92eab4894caf44b8378678	Unassigned	0.0
825c24d7447be3ef88ae1d82b32702a40b71a282	Unassigned	0.0
825d772ebdab088ed02e2443c53c304962a22574	Unassigned	0.0
8264048ef12839d979345efcbaa7265324f8f660	Unassigned	0.0
82648a7f672198e71cb89abd86a15e2fec52e171	Unassigned	0.0
826716734e9de14115dbd9a82bbf649ad5084d87	Unassigned	0.0
826a2412bd55c67d5363b4248f8ee085a414ad1c	Unassigned	0.0
827728e85629a82fe3c3e8a79a4ca613294b0482	Unassigned	0.0
8277ed70cf1f514cad9b18c23fa4164111742c69	Unassigned	0.0
8278061baf02dd611e298a13a7e49955f9942c2d	Unassigned	0.0
82787ea89ed774f52f8188212cb57146addb34ee	Unassigned	0.0
827b8b12272e5277b3ed1d07458b4876f55e7523	Unassigned	0.0
827cf1afac4453ac33809db44d69661d77d5d31b	Unassigned	0.0
827e86713d8bae73fa1c8e99e85f305051cd1dac	Unassigned	0.0
827f4402e58abbdb303b0d300e283210ff58af6a	Unassigned	0.0
827fc6eb84c8f11bfc8c9d9f2021bb0022d894df	Unassigned	0.0
8286820be85054cbe815896c85be07c50de22acd	Unassigned	0.0
828e6454c6066173edeaf25186801ddc34de2ea5	Unassigned	0.0
829237120b9be96c64fbb8e294075f400f087be7	Unassigned	0.0
829cb581b51baca31b658304d44b6bececea2da9	Unassigned	0.0
829cb813fcab55df634ac323d626228233b41da7	Unassigned	0.0
82a05d8ddf61099c89015ad3ed09bf4c356c5d5d	Unassigned	0.0
82a153c45d81ec7ffb8c3d2988212962457e295b	Unassigned	0.0
82a7246e8d46548e531bc17413d5d4a9bf584712	Unassigned	0.0
82aa75b65536e77791dd3a04128df067ab5d4379	Unassigned	0.0
82ab9f785e838c93cf389468c9224751e237083d	Unassigned	0.0
82ae116e9d7998eed6c85eea7b2521a869f16405	Unassigned	0.0
82b1471c4edfabb57b8eedac1ee6d3f02695c9c8	Unassigned	0.0
82b18ee72e46e0572f249c99197e259cfba6b3d6	Unassigned	0.0
82b203e0d6a5feea8c08701c462b20fb24d03bde	Unassigned	0.0
82b212afc2ae2cc7c6c22a9ab27bb12d85d63565	Unassigned	0.0
82bbb7e95ce3c1742a2bbf9168ac547484634ecf	Unassigned	0.0
82bbd5a9787015be1b7e6d32b8ed288f6ebdcd1e	Unassigned	0.0
82bd38b842c18bfd5fbae9ad5740ef58c55295af	Unassigned	0.0
82c544fa65e24a8aaa3b785b4b2359cbb82854e2	Unassigned	0.0
82c56ca91562024b580c211fd0d1b0468cefd034	Unassigned	0.0
82c6b8d17ac827db325fcf841b3e4e7f1cdcc074	Unassigned	0.0
82cd5687449f5054166adecde225c3190c74495a	Unassigned	0.0
82ce873e70948ddc71478de68bbb524966a91b94	Unassigned	0.0
82cf2068b8f0039158d154ee0c0367696c816087	Unassigned	0.0
82d0efcf3983d9fdf969cf4994b9801e54bf1d95	Unassigned	0.0
82d358a7900f25b51701775886dbfa5f8e6391dd	Unassigned	0.0
82d556ff150412fbba016f8da5ba99261b148ef0	Unassigned	0.0
82dabf37946bacd644febe6697553353cfbc6090	Unassigned	0.0
82e2525f5bce990aeb849c8aa55c5f203e1cc776	Unassigned	0.0
82ebc2fe6f98c59f911842e858834179e6576ed8	Unassigned	0.0
82f098fe0c195d1d3290e35fc9ba762690746e23	Unassigned	0.0
82f3db4f25027cff81aa41898a93ee4d298b7fd9	Unassigned	0.0
82f9698c2c572a04eb136fb02603c32c7e1fd584	Unassigned	0.0
82fd04f7f13d9ef442f20658496cbc022459779e	Unassigned	0.0
830f5ffc605683b742a730a87173b41a765543be	Unassigned	0.0
83152f5eefc466e1590b1e9dae0ff981078d88cf	Unassigned	0.0
8315f1238038d9559f550bb6345592114163460e	Unassigned	0.0
8316f5830cad2bd6c771b85e120cf4b07dd913ec	Unassigned	0.0
831851c5d70bfa848a2997129a004ada4c96d4ff	Unassigned	0.0
831ec023d2e708379207d4a11aabf7d7fd9ed19a	Unassigned	0.0
833036b6796016d3d1415bdce2ea99ce3b186cf4	Unassigned	0.0
833c05cde7701dae5fe827435418e2a1cf5953da	Unassigned	0.0
83403dcb38cc61ee37e85256aeaeaa312a9e1682	Unassigned	0.0
834556a5337e3c704d3b0c5def49c5e243e30b64	Unassigned	0.0
834ca087ae4a1b4fe9dd33a0c3b095e300cc860c	Unassigned	0.0
834de70b4b8927f2d3b30c8b0af36b92b771dbd6	Unassigned	0.0
834f05adefbca82ed89d2cb135b1d3b5abe39583	Unassigned	0.0
834fd6e0140f903e88d2d245552443d7fca780c7	Unassigned	0.0
835286f79a7cd87c28d99ed09a719eeb473bdf63	Unassigned	0.0
835601dd9a482515360f9e216bab2ec8c6abad29	Unassigned	0.0
835895ade9b378e2c0f21875e8bc34543af87ca1	Unassigned	0.0
8358f1679b1275ae373d7e846899b0fe76d1f863	Unassigned	0.0
8359250193db1c6c0e1ac217ad38e2c6704cfc89	Unassigned	0.0
8360632ceec56f988b59207835b34957aa23857a	Unassigned	0.0
8362ae12d343936b570beb72858b44580fa2e69a	Unassigned	0.0
836493c41ca6aeec5cf581a844c00a1c7f9e35cd	Unassigned	0.0
836cb0aa8c9b5f3555b8019cef72204864e56547	Unassigned	0.0
837179a2a5af126ddd017c0fd5a738533072a795	Unassigned	0.0
8373e027fbbc135c1766a7103a717b12c20d3851	Unassigned	0.0
837705174c93a5c3ae0556912e52c43592c021e5	Unassigned	0.0
8379ad4e4bd58ae9c8795358bb44cc1a25ebc580	Unassigned	0.0
8382ec73739801fec6ed0fe8e91de9f8b7d5ec6e	Unassigned	0.0
83847f76110c14abe7c44d05a2d38994f702956e	Unassigned	0.0
8388e237473bf33657474fd74597b1307195e83d	Unassigned	0.0
8393f853e93af2cdd77523ec18de5d083b164526	Unassigned	0.0
839709d5290458ace85029f0215d1a52fe356b62	Unassigned	0.0
83979c3d2881dd0c9d5f64c6a5b15d7cf6636b60	Unassigned	0.0
839c577ae65e813975ed569bcdb67772566b1779	Unassigned	0.0
83a1fab3ac88766b9a5ff85c6e5fd8ed04c56f82	Unassigned	0.0
83a90c1c9c232904233a11a5e2dc79aed43ac173	Unassigned	0.0
83abeef4979209b448d73b897ee0a325c130bb25	Unassigned	0.0
83b591284586e131c8d25bf509acfa9867e33ee6	Unassigned	0.0
83b9b66965a3645fdc4069fdfa50b4b7bdc94fcb	Unassigned	0.0
83c047d4be0dd4a79ef9da6319524602125caf04	Unassigned	0.0
83c66a12207b60c5ad2400ad9139b2ed2dded378	Unassigned	0.0
83cb9131f90662706f2aebb4db0879521aefe7f0	Unassigned	0.0
83cbf95dfd257dc3ef8801a1e7c1ae545e83fa4c	Unassigned	0.0
83ceee8031af17875d631b6defaaa44fd1afe1e2	Unassigned	0.0
83d14c9e48cd615ea4e0327570f6dca6087f047b	Unassigned	0.0
83d3ff88fd5b05b58f966239fa0bf70477a4bf8e	Unassigned	0.0
83db3d047592c487899830c4889dd86633187fbe	Unassigned	0.0
83e4dab0d929b5393703d08acc19b0de2305c0e7	Unassigned	0.0
83e59446b71384a27dc65b17ed5102de9bab6cd6	Unassigned	0.0
83ebf6fbda381f44cd038feafede018859f03cae	Unassigned	0.0
83f37e5497b2a4b76e7a08127908a6cad7c9983a	Unassigned	0.0
83f6cc7f001a847738525c78f39a112b13918bde	Unassigned	0.0
83f9beda005dda53a6066d8684c07edfa28f56c1	Unassigned	0.0
8401d528da88f0f0300cba426684a7510e6aa4e0	Unassigned	0.0
8402d2f77cd1661d718484317356d1d32f9589a5	Unassigned	0.0
840a95570d5f5b7f7fbeb2895009ac733574603c	Unassigned	0.0
840bcc727f485a0710a17db5fa73e844c8b9bc80	Unassigned	0.0
8412f3789a3ea9f606eea273635f5096508a0f41	Unassigned	0.0
8417d74054906a547acd4226353577f2bf8531c0	Unassigned	0.0
842274d512d902a249b33838ece3e2fc88ad923d	Unassigned	0.0
8423d062d9a13bdd8eeae12b30e317d484235263	Unassigned	0.0
8425c120c22b9c259fd34ef9d8504644f4bcc6fa	Unassigned	0.0
842a36ca65e405e84616c4d78e3b3649db937354	Unassigned	0.0
842dadb818792a9b2035f58ce2e1693e4bb4a8ab	Unassigned	0.0
842fbc11c0d5790381b2074be6b4998480884711	Unassigned	0.0
8433884bc3f8c019278392de91e5b543dcb7c450	Unassigned	0.0
8437bd09bb1711c759d2800bfb2be23431e5a903	Unassigned	0.0
843a736cf29d0825003b48e351f07f254f898b35	Unassigned	0.0
843e80b20502680f99da34e1ad800bc420709258	Unassigned	0.0
844334e2f56c5f9b07eb41502d20d77f069bb025	Unassigned	0.0
8447379850169499d97a7776874c7cfa60426c8f	Unassigned	0.0
8449574395cf0e75abeaaba24a18b442e237b034	Unassigned	0.0
844d445ce92342920dbf662061760bcfe4b29e74	Unassigned	0.0
844e5d3a96886089880dfe52fc463ce407211efc	Unassigned	0.0
8450bcc5fafcd65900dc53500c53786f24d80d4d	Unassigned	0.0
8450d02e707db305b7b5ec13671047c8f2352167	Unassigned	0.0
84534d5011f0ec66de7e80ed7125c5119be14cf9	Unassigned	0.0
8457ba187cca3b3aa374d79b9ef6ac291c4f0f7f	Unassigned	0.0
845c5af71ca37521d8235303957c035f2b3e96ee	Unassigned	0.0
845cb5d39255fb9baf83a0f5d7fb5a467b5c6ab2	Unassigned	0.0
8465ef702c3c618527670b12276fcbe42834d4dd	Unassigned	0.0
84695e773d0b8c907efe040dfffd00fc3b8b68c3	Unassigned	0.0
846e4a1c386fc05f8c39b898e8ef7ebc866e38de	Unassigned	0.0
84701ab6063460994b7bb3e20cfb47d0c34e0258	Unassigned	0.0
84711d55ea28b9f6d6a24d9989e01059f6cdd507	Unassigned	0.0
84788f7331c04bae3482226b712253054b1911ee	Unassigned	0.0
847c51611d81af0237be05bafb6a8bd5523c95a2	Unassigned	0.0
847d0beb77f9593d20786739c6d54decc0674e9e	Unassigned	0.0
847e889e0a4b7e3810968cb5287230d00c9a2573	Unassigned	0.0
84814efe3c46a10e46c25be7a25982ea3cd7a546	Unassigned	0.0
848d965ff7f8a24f85611816ef72268923e1a0b2	Unassigned	0.0
848e561bb473a70be66a9f1d2acc624781e1b701	Unassigned	0.0
84953a4560e8a54d4ffcf4040f6bc6d7caa61c19	Unassigned	0.0
8496fefbaee85baebd7f6b38145e10f5f643cf5e	Unassigned	0.0
849b7f3134794ce2ab4b6cc9d4a1033abc943092	Unassigned	0.0
849ef0671f6070f1118f910078dd85b1dd036d73	Unassigned	0.0
84a1b3878ca4d2f18e9502a0ca0917c59eadf291	Unassigned	0.0
84a5687a70855515651131511ceba98457814424	Unassigned	0.0
84ac5a7600f5962c214a2d1c47e9dd42908c4aea	Unassigned	0.0
84b062ac4629bd7a84c67790ec5490d74cfee2a2	Unassigned	0.0
84b774159a65f75ed02027d3ba53e6c12bf7c1d9	Unassigned	0.0
84b8bfa6bb804fbd213679bba9a2d16be8c02256	Unassigned	0.0
84ba4cfbd878e35521ed50b5e40ee08360878a25	Unassigned	0.0
84ba9ded07554c1a5ebfc4d0a880a7c90abf0028	Unassigned	0.0
84bdfd2052ce008bf29f2eb08eb4b61e94a853b4	Unassigned	0.0
84c004eb9e2688183edf881ce61f70980d61e169	Unassigned	0.0
84c0dd5ffcfb041f1ed4bc7af53c50147dc22a7b	Unassigned	0.0
84c22da347e209b53eedda175fcf12279be7b4e7	Unassigned	0.0
84c4099875e550570573d6b3fce3feee23fd3683	Unassigned	0.0
84c781f339d554c8e542e7e42f1a689350a36d00	Unassigned	0.0
84caebd08211c8f8dcbaf332df3d5baa9455635c	Unassigned	0.0
84cef2ed55270add811fb77ed8bfcc57826d0ce7	Unassigned	0.0
84d0bbfa3753e007cc55c89afb64897a41ea3fc5	Unassigned	0.0
84d99d677a4966fe231f82747e0f021d2b41c010	Unassigned	0.0
84e298c25aff543423dd46dd3b622bcb98397596	Unassigned	0.0
84ec94d901ae703fae0efecf9fdedfe8c04651c7	Unassigned	0.0
84eccd5e48047ab4bcb73c9c9015848fe42f4033	Unassigned	0.0
84ee6e5643feb0a874e3ff58812208c61e89ed87	Unassigned	0.0
84eff38515726ce2e4f8834b8d258a3e4d7ad552	Unassigned	0.0
84f1ec72cdb0207ccbc5d4dc5c3c4c34a1cd99cf	Unassigned	0.0
84f2e4302f21458cc63884b10ba8355bd04f63f0	Unassigned	0.0
84f3da98b3ad98ed2d5df57f627de9c099884198	Unassigned	0.0
84f7b795aff32ab0749e78caddbbfce326d5d0ce	Unassigned	0.0
84fa4b1754ccff9df61f7ae291327f5c2207d0ce	Unassigned	0.0
84fb0313e53ad88681df1378835c252338401a65	Unassigned	0.0
84fd17ea7eebfda8245c3dea75f0237a7a081932	Unassigned	0.0
84fe0fc70cdbac145b109e4b0c527d030f2324f4	Unassigned	0.0
850121fb39ea2e88f695a60304eeeb33b9b6d073	Unassigned	0.0
850272d74f6c71e85d60da9c8ee01323ac7021c4	Unassigned	0.0
8503e9bd047bb465d014cfed9cc7cc524cb373b3	Unassigned	0.0
8505f2d3c1c9c53df3938cf284209299d7189672	Unassigned	0.0
8512c4f9ab50261a0dc7620b454df360fc342f17	Unassigned	0.0
851cf451e02b2e31c62c8e05b237bc5bb031c0a7	Unassigned	0.0
851f131dbd6cdb0d5ac8b434a946045b62252d63	Unassigned	0.0
852134ab84b5df1f16882d31d6863419c3c633ba	Unassigned	0.0
85237dbb8781744b5dd5ce04e92f385209cdc033	Unassigned	0.0
8524c50c882604ea35bb72862828b2d283f8051d	Unassigned	0.0
852894e9fd485dc87c43bbf8f471799202b473ab	Unassigned	0.0
852e823e71ca48060e7ac10049a7b29ef5c0d563	Unassigned	0.0
853c5960414ed000697f6a9f700728a519583fb0	Unassigned	0.0
854be55dc8cfe4715e546a3fc85164d5639791a4	Unassigned	0.0
855062fbbfa01a43242fb26b1156a3a99a3f48ed	Unassigned	0.0
85515af270fcc3958894bae3d8740eb2adcee170	Unassigned	0.0
85536e805cf06cf6da9eeacd59c2ed31f886104c	Unassigned	0.0
85545db92776621096411d1a24a411747bce4923	Unassigned	0.0
85547ac85913c328c2d0b0a34f112272703463b2	Unassigned	0.0
85588746657d86dab971b2465255ccafc151001d	Unassigned	0.0
855c9d25081424477ae6104ee58512c4c9ab88ce	Unassigned	0.0
855d629750b48c222c854c975c4e5ea03047911f	Unassigned	0.0
85629d727bcfc509c83e9f951364ed1739b405ad	Unassigned	0.0
856924f91ab43877041fcd4be701c3a60dd4271c	Unassigned	0.0
856a9082d0765e8fa7ea39ecae3303f53de38059	Unassigned	0.0
8571aac04476d550aabf06ddf4285d14ceb9cbb9	Unassigned	0.0
8572d90a03d038970bdc19c3321c9cfa4385f3a0	Unassigned	0.0
85769249f53708ddf284a1bbd8ffde4b4c073623	Unassigned	0.0
85782a89b25740a8cfea7f4dd6139c1643fe584b	Unassigned	0.0
857b3e23bfd821e582729a5bc4e0341d92b3e88d	Unassigned	0.0
857f6498b07ff645950ac783183e2a3a97250fdb	Unassigned	0.0
85800f6a701a48986eba209d875c88fd2b58875d	Unassigned	0.0
8582250ed7be3a4a332412fe3b3d49d77f0538a3	Unassigned	0.0
8589f8cef67a08055bbb97505f208f330a643f67	Unassigned	0.0
858b54136292dd9fcd433c9ff140fa949cd2235e	Unassigned	0.0
858de49c7a770f339217f01c3777402052ea5446	Unassigned	0.0
858fee5f490dc998122ba336596e97600987abe5	Unassigned	0.0
859bf4c6056ae345e5a27f83d784b0217b32a03a	Unassigned	0.0
859d4a3cf2e50f30b56bf2b73e08da90653ad6ea	Unassigned	0.0
85a117941f780baf30bb61f958bcb0f0f0726147	Unassigned	0.0
85a2db8eb03ab9e21bf7722b785f8577bb67f573	Unassigned	0.0
85a399cb3ee818bfdbad9d7f1c5d75407ef57375	Unassigned	0.0
85a4d2b3bda4d62e78e03766b55f5191b462ebb9	Unassigned	0.0
85a62a34203bfcb6366ed6e8e9423d24ee940133	Unassigned	0.0
85a9a7909eea53e6e5bed6c567db33ecd34ccbb3	Unassigned	0.0
85b3fd822d29aba14a0e9e14d90e0e9d77c4bfce	Unassigned	0.0
